product_id,product_name,product_category,summary,keywords,sentiment
B00KXULGJQ,"TP-Link AC750 Wifi Range Extender | Up to 750Mbps | Dual Band WiFi Extender, Repeater, Wifi Signal Booster, Access Point| Easy Set-Up | Extends Wifi to Smart Home & Alexa Devices (RE200)",Repeaters&Extenders,"This covers 2 floor plus terrace in a 1800 sqft house. Liked easy set-up. D Using in my 2BHK home as getting weak wifi network from router and slow Internet speed. It is easy Use the Tether app, do the installation by yourself & enjoy the WiFi. Horizontal range is quite good","['weak wifi', 'connectivity house', 'router option', 'wifi network', 'wifi settings']",4
B00LHZW3XY,"Luxor 5 Subject Single Ruled Notebook - A5 Size, 70 GSM, 300 Pages",CompositionNotebooks,"Good product Thought the book would be longer but it's quite small. But, it's easy to carry around  s made up of high quality paper.","['book longer', 'best notebook', 'notebook subjects', 'notebook', 'book']",4
B00LHZWD0C,"Luxor 5 Subject Single Ruled Notebook - A4, 70 GSM, 300 pages",CompositionNotebooks,"Product quality is really good. The cover gives a premium look to this product. Page quality could have been better Con: it's not really a con but u gotta turn the pages really carefully otherwise they might get torn. The page was binding and I had to repair it manually. Otherwise, the page quality is good.","['quality paper', 'page quality', 'spiral notebooks', 'notebooks poor', 'quality page']",4
B00LM4W1N2,Parker Classic Gold Gold Trim Ball Pen,RetractableBallpointPens,The pen for me it was a bit slippery but the comfort was all right. Easy to hold and to good,"['pen good', 'comfort pen', 'good pen', 'pen', 'easy hold']",4
B00LM4X0KU,"Parker Quink Ink Bottle, Blue",BottledInk,The Quink ink is clearly worth it with its thick blue color and giving superb contrast on white paper. The,"['parker ink', 'ink fountain', 'ink worth', 'regular ink', 'ink pot']",5
B00LM4X3XE,Parker Quink Ink Bottle (Black),BottledInk,Parker ink is a great ink for calligraphy. At this price it's the best option I I'm loving the experience! Received Black quink in bottle without plastic cover at bottle neck.,"['ink calligraphy', 'parker ink', 'quality ink', 'flow ink', 'calligraphy working']",5
B00LOD70SC,Pilot V7 Liquid Ink Roller Ball Pen (2 Blue + 1 Black),RetractableBallpointPens,"Not good for smooth papers, it will eventually smidge. Pen was not working on exam answer sheet but pen","['pen good', 'pens write', 'pen working', 'good pen', 'books pen']",2
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",WaterPurifierAccessories,"Easy to install. Poor quality, doesn't stay more than 1 month, it's kinda duplicate. Available in  Installation is difficult if you don't or can't understand the fitting procedure, but once you do, A- This filter has a good water flow rate, for a family of four, it disperses enough water, fast  filter kits were completely separated from the box cause the external box was too small and made the filter kits squeeze completely","['compatible aquasure', 'water filter', 'aquasure different', 'aquasure', 'filter kits']",2
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater (White),ElectricHeaters,Don't buy it because 10-11 day it will work well after that it start heating more and more.,"['normal heat', 'heating normal', 'heating', 'heat', 'heat product']",2
B00LVMTA2A,Panasonic CR-2032/5BE Lithium Coin Battery - Pack of 5,GeneralPurposeBatteries&BatteryChargers,"Made in Indonesia, (thankfully not China). Good for long use of remote Battery works as replacement. Serv","['china', 'indonesia', 'china good', 'indonesia thankfully', 'thankfully china']",4
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",Paints," acrylic colors. Kids love and enjoy while working these wonderful acrylic colors I ordered these to use for painting This paint would also work well for lots of craft projects including painting art pictures on paper, on rocks, or","['painting art', 'use painting', 'painting', 'lot paint', 'painting wooden']",5
B00LY12TH6,Camel Oil Pastel with Reusable Plastic Box - 50 Shades,PaintingMaterials,"Good product, can go for it Brought it for my 3 years old nephew, he is just in love","['camel colours', 'love camel', 'camel', 'colours good', 'color boc']",4
B00LY17RHI,Camlin Elegante Fountain Pen - Black/Blue/Red,FountainPens,"For anyone who wants to enter into fountain pens, can start with this as it does the job. Robust Ays now, I am facing issue of nib dryness. The pen doesn’t write at all The grip is pretty medium, larger than Parker Vector and comparable to the Luxor V5. It wont create Nib and feeder say Fine on the nib and it is comparable to the Luxor V5 0. The nib just flows and slides over the paper. This ensures that one gets to write about 6 pages i. The cap has a ""matte"" finish, not a glossy one. The clip and top is glossy. The size if compared to other two is larger. It rests pretty well in between my thumb and index finger. Luxor comes with the standard piston filling. When I immersed the nib in the pen and pulled the piston For Luxor, it works immediately! Even after 6 months it worked like magic. For Elegante it The balance in hand and the nib are the real heart and soul. Parker gives a good classy look, Lux On looks it does fair enough justice- The cap and two metal rings is all that makes it stand apart. After using this nib, I would personally not place any other nib. Not sure if there are spare nibs This is a good buy, though not the best as Luxor beats this is VFM. Parker, would For a standard person like me or a student, Luxor beats Elegante and Parker. However for a T came with the smell of ink in it out of the box. This is medium sized nib at its best If you are a beginner, you may go for it, as it will obviously let you get used to the This pen is not for speedy writing, if you are use for signature its cutting off character. Some time spread Build quality for this price is amazinggold Nib looks amazingcons:Nib comes out easily. Neck area of This the Camlin Elegante is our very own Made in India pen. It makes us proud. Just Amazon.com is one of the most popular online retailers in the U.S. The site is","['nib pen', 'pen fine', 'make pen', 'pen excellent', 'lacking pen']",3
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",Paints,Price is lesser than in shops. Quality also is nice. The best thing is we can use it in different,"['product quality', 'quality', 'quality try', 'quality nice', 'good quality']",4
B00LZLPYHW,"Classmate 2100117 Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages",WireboundNotebooks,"Delivery was on time, perfect packaging evry thing was perfect. Quality of classmate's product is always undisputed","['paper quality', 'quality paper', 'notebooks great', 'paper somewhat', 'compared notebooks']",5
B00LZLQ624,"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages",WireboundNotebooks,"The front and back side covers are good, feels smooth and premium. Paper quality is nice, I used Ball The QC has some issues, as of the one unit i ordered for testing this product @118 rs some pages The only downside I found besides the QC is that it doesn't include an index page, otherwise; it has The product is worth the money. The paper quality was good and it has six separations for six different subjects ""Everything is fine! Good product.  disappointing me. Except that everything is fine!"" ""Good product","['notebook design', 'design notebook', 'market notebooks', 'notbooks similar', 'notbooks']",3
B00LZPQVMK,Parker Vector Standard Chrome Trim Ball Pen (Ink - Black),StickBallpointPens,"It's not tht oomph feel to write...considering the name PARKER ...it's like I've been using this from last 3 years. Im happy with the product. Nice Packaging, quality,","['parker pen', 'parkerit worth', 'fine pen', 'pen', 'ink']",4
B00MFPCY5C,GIZGA essentials Universal Silicone Keyboard Protector Skin for 15.6-inches Laptop (5 x 6 x 3 inches),DustCovers,"The size is little big for my 15"" laptop keyboard Product is average Keyboard is not visible. Value for money It can aslo be fit in 16 inches laptop easily. It can be fit into a 16 inch laptop easily","['keyboard protector', 'keyboard fit', 'laptop keyboard', 'keyboard product', 'size keyboard']",3
B00MUTWLW4,"Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Android or Chrome OS, Bluetooth, Compact, Compatible with PC, Mac, Laptop, Smartphone, Tablet - Black",Keyboards,Quality wise it's really good and since it's made by Logitech which has been in the market from too It's price had dropped to 1.7K during Diwali Sale. Bought at 2.6k Good connectivity with Macbook pro latest OS. Macbook keys are mapped properly as expected. Not an ergonomic The keyboard is really good and it has a good built quality. The only con is that there is no indication Connects to 3 different gadgets at the same time and u can work on any of them. Buttons are The keyboard switches to symbol/junk characters when the option key is pressed. Switches to junk characters frequently,"['keyboard overall', 'portable keyboard', 'devices keyboard', 'looking keyboard', 'key keyboard']",4
B00N1U7JXM,"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing",Notepads&MemoBooks,It's a good product but the paper sometimes  dosent  stick on surfaces for more then 2 times.,"['adhesive good', 'sticky notes', 'worth sticky', 'adhesive strength', 'adhesive']",3
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",Tape,Quality of adhesive is very good. I used it to stick photo canvas on wall and it worked well. Hold,"['quality adhesive', 'adhesive good', 'adhesive', 'stick photo', 'canvas wall']",5
B00N3XLDW0,ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,BatteryChargers,"Batteries does not charge as per the description, I have charge for more than 8 Hrs for full For price of 1 099 it is justified. Getting overheated when charging is on for 1 hour fear of Gable batteries can be AA and AAA. Gable batteries are used to charge both AAA and AA batteries.","['overheated charging', 'batteries suspicious', 'charging battery', '1800mah battery', '2800mah battery']",1
B00NFD0ETQ,"Logitech G402 Hyperion Fury USB Wired Gaming Mouse, 4,000 DPI, Lightweight, 8 Programmable Buttons, Compatible for PC/Mac - Black",GamingMice,"I have been using this mouse since 2019, and I have to say, logitech built quality is second to The cable quality is not good. It's a simple soldering job to fix it. You can get replacement The shape of the mouse is super comfortable, only mouse I've owned that didn't give me any wrist pain This is hands down my favorite budget/gaming mouse. It's nice and comfy, works properly, and  rother thinks that it looks like a beetle.","['gaming mouse', 'comfortable mouse', 'best mouse', 'mouse overall', 'mouse 2019']",4
